Country,,Year,DV_VA,DV_domestic_credit,DV_nonfinance,DV_nonfinanceplus,DV_nfc_ls,DV_hh_ls,DV_pvd_ls,IV_lending,IV_gov_exp,IV_trade_balance,IV_fdi_outflow,C_M2,C_m2plus,C_NFL,C_REER,C_cpi,C_cpiplus,C_fdi_inflow,C_gdp,C_gdpplus,DV_VAplus,DV_domestic_creditplus,DV_pvd_lsplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus
Mexico,DV_hh_lsplus,-0.031398142961923906,-0.11498796355786814,-0.055727564259661716,,,-0.5601903678373091,0.1753736868969079,-0.3569930737976511,0.4702151715270827,0.01569434856512089,0.08663817524390643,-0.35777946048793396,0.11630644542660393,-0.011847002010446209,,-0.061458993988274355,0.01259669777907145,0.13125327454391753,0.07705828741805999,0.09256767942130488,-0.006811412378057366,0.276052994090037,-0.13942044842975193,0.0005285113849173384,0.825432923097361,1.0,0.40285059978329885,,0.15777615360346067,0.04746583332715267,-0.014888795604249296,-0.03643517879896886,-0.04161198650579001,-0.027927693630037248,-0.04455056968534184,-0.14363840448053528,-0.03953089713224397,-0.012082954879055923,-0.03167905045864016,0.08943416505327341,-0.044343063961145214,-0.006858053391741602,-0.10378781572417742,0.06022494887574026,,-0.0643014750691398
Mexico,IVlag1_DV_VAplus,0.009243433457734165,0.16456745420579397,-0.11973785931974983,,,-0.4385236753081345,0.19301449809931354,-0.2683663874300331,0.34298158756540265,-0.012669406964458625,-0.20052979482655542,-0.5769879529738479,0.07850191449093871,-0.18218399728118387,,0.1234022114381347,-0.08641832007428381,0.06769858478955516,0.0227940974481458,0.15281102044722508,-0.008474332321646197,0.17247720014177573,-0.20516165961366903,0.11388303756475333,0.4542142209613428,0.40285059978329885,1.0,,0.06461873456200574,0.13089165630581984,0.27807320408332986,0.275917477751859,0.03982700333613699,-0.040358499985857756,-0.15820942740490082,-0.10031661790531783,-0.050826401691486604,-0.2152711958596137,0.03755491320087125,0.0280061776238768,-0.06676854182969141,-0.17811679287862658,0.1320133847393447,0.08007199398247246,,-0.05908109063962075
Mexico,IVlag1_DV_nonfinanceplus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,IVlag1_DV_domestic_dreditplus,0.012665901925120399,0.09292389773384059,0.26440602411603403,,,0.0760839589260576,0.1381915447614938,0.11161491025368316,-0.0026498854081878835,0.06279968702422156,0.13115104321660873,0.027021405332790762,0.20087575601934052,-0.26509224195992015,,-0.30214526736223357,0.2511448772597513,0.3088317641038861,-0.03293776269234195,-0.02095158434436846,0.05955930671259172,-0.0028479113685434656,-0.15300340754048125,-0.13186491474444081,0.14626464753735044,0.15777615360346067,0.06461873456200574,,1.0,0.2064523535862696,-0.07234283182228747,-0.13821190355614968,-0.055238757725028426,0.06667028413571667,0.28328904048838893,-0.07867836520069045,0.07165023095292983,0.25670856718620705,-0.13493545929546852,0.09249303867712244,0.047268662160326554,0.14525833879253425,0.01086135200075378,-0.03564663063692071,,-0.35618648079804405
Mexico,IVlag1_DV_pvd_lsplus,-0.009834367143114133,0.8418320489300776,-0.07915494787245514,,,0.16226645024663877,0.6958647407689795,0.20711219654686203,-0.02532255160220822,-0.12687898135775613,-0.1851621168520248,-0.15762540211387152,0.03223938414039072,-0.12909232712515464,,-0.2319352071801511,-0.026667535345482416,0.2549639140258791,0.03467996958813725,0.1331328548748555,-0.015289536878194196,0.003108129952924456,-0.05992151457032168,0.06088330299003814,0.10997237891018992,0.04746583332715267,0.13089165630581984,,0.2064523535862696,1.0,0.1340849093212869,0.0014935890272859405,0.01759542432447828,0.0006708376278992932,0.08145105763418413,0.027680643144651827,0.016851881762364913,-0.10898551462624155,-0.04933188496255186,-0.15586728177701076,0.013480650395315248,-0.19106833376914545,0.1521390021735861,0.04078667561769187,,-0.2785515884957345
Mexico,IVlag1_DV_nfc_lsplus,-0.08967198384375416,0.32596711874118905,-0.023111542534313877,,,-0.3228728210734514,0.49694092764159,-0.07966126360850737,-0.35509448056852416,-0.16804160639509266,-0.33092846473795806,-0.5381019683941397,0.27627000360585235,0.08285967329398049,,0.03804987900604627,-0.06832709123830948,-0.1627569443107298,-0.14797136889067236,0.1340433968372231,0.029685540414455803,0.20683510588614842,-0.06545247670975496,0.11639531085300948,0.24513398794367522,-0.014888795604249296,0.27807320408332986,,-0.07234283182228747,0.1340849093212869,1.0,0.8262247501209776,0.11429641589482502,-0.03127026953099418,-0.05198481406211599,0.04858461131583718,0.07613466225735295,-0.12129112289396392,-0.055677178009963454,-0.23630207614881038,0.05765712036869546,-0.05042358899591043,-0.1133849216470797,0.004119639385613622,,0.11706020128490062
Mexico,IVlag1_DV_hh_lsplus,-0.030237224914622444,-0.05604006535688297,-0.09288020506784969,,,-0.5144187497827191,0.1449241722778157,-0.33181497922545894,0.7957736999295701,0.0224543080483406,-0.2973746560566931,-0.4764380383266792,0.10338019914185506,-0.0014978866754933938,,0.20815602236918462,-0.10098730596852165,-0.30939106196845495,-0.048237765541636425,0.12053943889143194,0.0323019772318409,0.09101857240831436,-0.06365955169072193,0.04341809204533701,0.09275136648786281,-0.03643517879896886,0.275917477751859,,-0.13821190355614968,0.0014935890272859405,0.8262247501209776,1.0,-0.07016391678051666,0.019995251713275212,0.007786644813181894,-0.026940672075859557,-0.04164199086518394,-0.028234984111331823,-0.04459655077587842,-0.16715225247234766,-0.03780183896644993,-0.012411144509274802,-0.032318252786047226,0.09053001050406773,,0.3058280451190868
Mexico,IV_lendingplus,0.043933134204073125,0.17438037010092444,-0.03819221779741459,,,-0.03067829925642677,0.20971221595753017,0.03091182885236643,-0.29720610199972486,0.13631676315618385,-0.07170773093680159,0.10608510990824857,0.06135642263269866,0.06645278888717268,,-0.0703948421705984,-0.0299102971501009,0.012656667666940553,-0.05550122537917206,0.07635776486268514,-0.02306240095077693,-0.050826401691486583,0.07176060837974269,0.01693283431541118,0.07631295540512556,-0.04161198650579001,0.03982700333613699,,-0.055238757725028426,0.01759542432447828,0.11429641589482502,-0.07016391678051666,1.0,0.06148522111242249,-0.015770996924252163,0.3139644425910287,0.06418226515046363,0.01360900698116139,0.015716186725410752,-0.10476442009611905,0.16686824498257172,-0.0018142545812879086,0.004884699141429671,0.4209811999299243,,-0.02179242301275888
Mexico,IV_gov_expplus,0.05465805598206415,-0.1324602981807818,0.17942678796195766,,,0.26763420490390033,-0.03909900562710343,0.25127184501266936,0.10431017613222417,0.1497167442851518,0.19796383929468572,0.11780361926579663,0.15220395890079844,-0.13904980006779352,,-0.03168923642210331,0.057343084406688935,0.21160061815935238,0.01685466901639591,-0.05783827959482148,-0.06587750683699851,-0.21403064413234163,0.25544686426819957,-0.10823180708909814,-0.12022984175513907,-0.027927693630037248,-0.040358499985857756,,0.06667028413571667,0.0006708376278992932,-0.03127026953099418,0.019995251713275212,0.06148522111242249,1.0,-0.10954374694304318,0.022616799785585742,0.011924432164553956,0.04425800514049234,-0.08789706172228383,0.062080299147353434,-0.05697968241972578,-0.10988787152131659,-0.017738587241993446,0.13808283130200005,,-0.03158520738099534
Mexico,IV_trade_balanceplus,0.13188743608284104,-0.30888846088920585,-0.032255310241778086,,,-0.01983554812454497,-0.19269798115482717,-0.07796242261104205,0.02648621225789137,0.13986460345249707,-0.006552871799214794,0.1564983291564146,-0.08298537188236715,0.10790252079906652,,-0.0401382934244868,0.0015898232871080782,-0.0030738850447756087,-0.032413225892361015,0.0014833172870313284,-0.011478446344208323,0.03755542955067938,-0.13490430066642797,-0.04926989810434046,-0.05556975573189851,-0.04455056968534184,-0.15820942740490082,,0.28328904048838893,0.08145105763418413,-0.05198481406211599,0.007786644813181894,-0.015770996924252163,-0.10954374694304318,1.0,-0.003731014723945024,-0.020364377097938324,-0.09925714957915768,-0.03597769164307895,-0.023999879448050973,0.011467348375683372,0.24704579680138505,-0.005224468370816297,-0.07093366901011428,,0.05590186935116122
