,Country,Year,DV_VA,DV_domestic_credit,DV_nonfinance,DV_nonfinanceplus,DV_nfc_ls,DV_hh_ls,DV_pvd_ls,IV_lending,IV_gov_exp,IV_trade_balance,IV_fdi_outflow,C_M2,C_m2plus,C_NFL,C_REER,C_cpi,C_cpiplus,C_fdi_inflow,C_gdp,C_gdpplus,DV_VAplus,DV_domestic_creditplus,DV_pvd_lsplus,DV_nfc_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus
2192,Turkey,1963,,23.2296137339056,,0.0,,,,,17.4888,,,14.592274678111599,-1.2856660547662757,,,6.362709,0.49248218594481785,,,0.0,0.0,0.009928523461080863,0.0,0.0,0.0,0.0,0.0,0.031684054415406004,0.0,0.0,0.0,0.0,0.11152917249269101,0.0,0.0,0.0,-0.3126736444809449,0.0,0.0,0.0,0.4698128350829882,0.0,0.0,,0.0
2193,Turkey,1964,,23.6679920477137,,0.0,,,,,18.8811,,,15.934393638171,-0.9365581789119145,,,1.119642,-1.7374452387069264,,,0.0,0.0,0.018871528335757448,0.0,0.0,0.0,0.0,0.0,0.009928523461080863,0.0,0.0,0.0,0.0,0.07961095100864535,0.0,0.0,0.0,0.11152917249269101,0.0,0.0,0.0,-0.3126736444809449,0.0,0.0,,0.0
2194,Turkey,1965,,26.0724233983287,,0.0,,,,,18.9791,,,17.6880222841226,-0.8914687334047969,,,4.555521,1.403330912620272,,,0.0,0.0,0.10159000162615239,0.0,0.0,0.0,0.0,0.0,0.018871528335757448,0.0,0.0,0.0,0.0,0.0051903755607458635,0.0,0.0,0.0,0.07961095100864535,0.0,0.0,0.0,0.11152917249269101,0.0,0.0,,0.0
2195,Turkey,1966,,26.737588652482298,,0.0,,,,,18.9427,,,18.4712371946415,-1.0663017589510302,,,8.472013,0.6204282387909402,,,0.0,0.0,0.02551221434200235,0.0,0.0,0.0,0.0,0.0,0.10159000162615239,0.0,0.0,0.0,0.0,-0.0019178991627633035,0.0,0.0,0.0,0.0051903755607458635,0.0,0.0,0.0,0.07961095100864535,0.0,0.0,,0.0
2196,Turkey,1967,,27.1448863636364,,0.0,,,,,20.099,,,19.2542613636364,-1.0718003463460584,,,13.9749,0.5004947206160927,,,0.0,0.0,0.01523315047021967,0.0,0.0,0.0,0.0,0.0,0.02551221434200235,0.0,0.0,0.0,0.0,0.06104198451118381,0.0,0.0,0.0,-0.0019178991627633035,0.0,0.0,0.0,0.0051903755607458635,0.0,0.0,,0.0
2197,Turkey,1968,,25.510745621746,,0.0,,,,,19.0179,,,19.828571428571397,-1.1091849240890614,,,6.046246,-0.8378252797927486,,,0.0,0.0,-0.06020068457827521,0.0,0.0,0.0,0.0,0.0,0.01523315047021967,0.0,0.0,0.0,0.0,-0.0537887457087417,0.0,0.0,0.0,0.06104198451118381,0.0,0.0,0.0,-0.0019178991627633035,0.0,0.0,,0.0
2198,Turkey,1969,,27.436029291809398,,0.0,,,,,20.4839,,,20.8618721461187,-1.0438068024302078,,,4.924197,-0.20527636794236973,,,0.0,0.0,0.07546951777145372,0.0,0.0,0.0,0.0,0.0,-0.06020068457827521,0.0,0.0,0.0,0.0,0.07708527229609996,0.0,0.0,0.0,-0.0537887457087417,0.0,0.0,0.0,0.06104198451118381,0.0,0.0,,0.0
2199,Turkey,1970,,27.8417048345398,,0.0,,,,,22.6897,,0.33944020356234106,22.6732824426845,-0.9497731884316216,7233000.0,128.28558,7.923939,0.475727215029037,0.33944020356234106,116211.4389,-0.8393429448016583,0.0,0.014786233766396872,0.0,0.0,0.0,0.0,0.0,0.07546951777145372,0.0,0.0,0.0,0.0,0.10768457178564628,0.0,-0.9377205840256385,0.0,0.07708527229609996,0.0,0.0,0.0,-0.0537887457087417,0.0,0.0,inf,0.3625982952202307
2200,Turkey,1971,,27.079478762782802,,0.0,,,,,24.7594,,0.27681030927835,23.5406185566495,-1.0839591816395149,4922000.0,102.83703,19.01141,0.8751508945640419,0.27681030927835,122680.4585,0.05566594529103619,0.0,-0.02737713355869642,0.0,0.0,0.0,0.0,0.0,0.014786233766396872,0.0,0.0,0.0,0.0,0.09121760093787046,0.0,-0.18450935872270224,0.0,0.10768457178564628,0.0,-0.9377205840256385,0.0,0.07708527229609996,0.0,0.0,-0.31950781141988105,-0.19837420542511486
2201,Turkey,1972,,27.911997232743,,0.0,,,,,21.9397,,0.21046350743687303,24.885506744984397,-1.0296539131197588,3796000.0,111.42588,15.41646,-0.20960355544339335,0.21046350743687303,131790.584,0.07425897825447092,0.0,0.030743519003932462,0.0,0.0,0.0,0.0,0.0,-0.02737713355869642,0.0,0.0,0.0,0.0,-0.113884019806619,0.0,-0.239683276300093,0.0,0.09121760093787046,0.0,-0.18450935872270224,0.0,0.10768457178564628,0.0,-0.9377205840256385,-0.22876879317350673,0.0835190397855714
