,Country,Year,C_M2,C_cpi,DV_domestic_credit,C_fdi_inflow,IV_fdi_outflow,IV_lending,C_gdp,C_NFL,DV_nonfinance,IV_trade_balance,C_REER,DV_VA,DV_pvd_ls,DV_hh_ls,DV_nfc_ls,IV_gov_exp,DV_VAplus,DV_domestic_creditplus,DV_nonfinanceplus,DV_nfc_lsplus,DV_pvd_lsplus,DV_hh_lsplus,IVlag1_DV_VAplus,IVlag1_DV_domestic_dreditplus,IVlag1_DV_nonfinanceplus,IVlag1_DV_nfc_lsplus,IVlag1_DV_pvd_lsplus,IVlag1_DV_hh_lsplus,IV_lendingplus,IV_gov_expplus,IV_trade_balanceplus,IV_fdi_outflowplus,IV_lendingplus_lag1,IV_gov_expplus_lag1,IV_trade_balanceplus_lag1,IV_fdi_outflowplus_lag1,IV_lendingplus_lag2,IV_gov_expplus_lag2,IV_trade_balanceplus_lag2,IV_fdi_outflowplus_lag2,C_NFLplus,C_REERplus,C_cpiplus,C_gdpplus,C_m2plus
2321,United States,1961,62.661636783241605,1.070724,63.7420557429434,,,,,,,,,,81.0264118460308,42.5898881532716,38.4365236927592,29.6223,0.0,0.05272776390014644,0.0,0.034387099875837546,0.040385961562935835,0.045859861461354345,0.0,-0.6268144750472576,0.0,0.03285768217082419,0.03947410650946437,0.04558592711369491,0.0,0.047149901903600355,0.0,0.0,0.0,0.5584061436079373,0.0,0.0,0.0,0.028569809610154095,0.0,0.0,0.0,0.0,-0.2656093104413241,0.0,0.04353149881942886
2322,United States,1962,63.54437283093701,1.1987729999999999,64.9623202776401,,,,,,,,,,82.0245131204511,43.2588875234248,38.76562559702629,29.711,0.0,0.019143790084489076,0.0,0.008562218240592001,0.012318221326607981,0.01570793911798063,0.0,0.05272776390014644,0.0,0.034387099875837546,0.040385961562935835,0.045859861461354345,0.0,0.0029943657312228034,0.0,0.0,0.0,0.047149901903600355,0.0,0.0,0.0,0.5584061436079373,0.0,0.0,0.0,0.0,0.11959104306992274,0.0,0.014087344235021337
2323,United States,1963,65.8208581271531,1.2396690000000001,67.61963670529279,,,,,,,,,,85.3168832476537,45.5043376220113,39.8125456256424,29.5241,0.0,0.04090550362572776,0.0,0.02700640096716045,0.040138856080350394,0.05190725483568159,0.0,0.019143790084489076,0.0,0.008562218240592001,0.012318221326607981,0.01570793911798063,0.0,-0.006290599441284295,0.0,0.0,0.0,0.0029943657312228034,0.0,0.0,0.0,0.047149901903600355,0.0,0.0,0.0,0.0,0.03411488246732297,0.0,0.03582512809234584
2324,United States,1964,66.826334208224,1.278912,69.1068824730242,,,,,,,,,,86.9391930671913,46.6262367202164,40.3129563469749,28.9389,0.0,0.02199428805294068,0.0,0.012569171688689984,0.01901510882469104,0.024654772640013478,0.0,0.04090550362572776,0.0,0.02700640096716045,0.040138856080350394,0.05190725483568159,0.0,-0.01982109530857845,0.0,0.0,0.0,-0.006290599441284295,0.0,0.0,0.0,0.0029943657312228034,0.0,0.0,0.0,0.0,0.03165603076305046,0.0,0.015275949139534228
2325,United States,1965,66.93653354847379,1.585169,70.2410918381068,,,,,,,,,,88.12374608108108,46.915229461406405,41.208516619674604,28.44,0.0,0.01641239373698178,0.0,0.022215197143856003,0.013625074860935227,0.006198071333187949,0.0,0.02199428805294068,0.0,0.012569171688689984,0.01901510882469104,0.024654772640013478,0.0,-0.017239770689279843,0.0,0.0,0.0,-0.01982109530857845,0.0,0.0,0.0,-0.006290599441284295,0.0,0.0,0.0,0.0,0.23946682805384567,0.0,0.001649040629797538
2326,United States,1966,63.9635582822086,3.015075,67.95484662576689,,,,,,,,,,87.44433967215521,45.590257846594604,41.854081825560606,29.4114,0.0,-0.03254854320330458,0.0,0.015665820049872492,-0.007709685971596825,-0.028241823178159153,0.0,0.01641239373698178,0.0,0.022215197143856003,0.013625074860935227,0.006198071333187949,0.0,0.03415611814345998,0.0,0.0,0.0,-0.017239770689279843,0.0,0.0,0.0,-0.01982109530857845,0.0,0.0,0.0,0.0,0.902052714884028,0.0,-0.04441483758808984
2327,United States,1967,66.7146338632935,2.772786,70.60891261459899,,,,,,,,,,90.54861793309308,47.1164799488373,43.4321379842558,31.3326,0.0,0.039056316372079625,0.0,0.037703757671049054,0.035500048060016054,0.03347693508069738,0.0,-0.03254854320330458,0.0,0.015665820049872492,-0.007709685971596825,-0.028241823178159153,0.0,0.06532160998796388,0.0,0.0,0.0,0.03415611814345998,0.0,0.0,0.0,-0.017239770689279843,0.0,0.0,0.0,0.0,-0.08035919504489941,0.0,0.04301004595377722
2328,United States,1968,66.3500265251989,4.271796,70.8657824933687,,,,,,,,,,89.9531889174271,45.728392421727506,44.22479649569961,31.625,0.0,0.0036379242967776726,0.0,0.018250506381499054,-0.006575793526809592,-0.02946076465425873,0.0,0.039056316372079625,0.0,0.037703757671049054,0.035500048060016054,0.03347693508069738,0.0,0.009332133305247625,0.0,0.0,0.0,0.06532160998796388,0.0,0.0,0.0,0.03415611814345998,0.0,0.0,0.0,0.0,0.5406151069718328,0.0,-0.005465177832523649
2329,United States,1969,61.902343366996796,5.462386,69.0798117462496,,,,,,,,,,90.6120071608245,44.933761266656,45.6782458941685,31.2654,0.0,-0.025202159410096403,0.0,0.0328650330501854,0.007324012092580379,-0.0173771941891826,0.0,0.0036379242967776726,0.0,0.018250506381499054,-0.006575793526809592,-0.02946076465425873,0.0,-0.01137075098814233,0.0,0.0,0.0,0.009332133305247625,0.0,0.0,0.0,0.06532160998796388,0.0,0.0,0.0,0.0,0.27870947020878334,0.0,-0.0670336304464465
2330,United States,1970,65.4016619724346,5.838255,70.61817585528041,0.11366780862440501,0.6046754737478609,-4.4333054,5188363.2774,,,-610000000.0,113.97372,,91.9889725385148,43.8908879696585,48.0980845688564,32.3036,0.0,0.022269373209667487,0.0,0.052975735545852665,0.015196279398671297,-0.023209125334704206,0.0,-0.025202159410096403,0.0,0.0328650330501854,0.007324012092580379,-0.0173771941891826,1.9063917858294808,0.03320603606542716,-0.9878457416059125,-0.6938577964579549,0.0,-0.01137075098814233,0.0,0.0,0.0,0.009332133305247625,0.0,0.0,0.0,0.31686008272365895,0.06881040629497792,0.6826860465287778,0.056529662935239644
